STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-10 21:51,FM-15,BKN:07 140 OVC:08 260,10.00,,31,-0.6,29,-1.7,25,-3.9,79,8,200,,30.37,8,,30.39,0.00,30.39,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-10 22:00,FM-12,,9.94,,31,-0.6,29,-1.7,25,-3.9,79,8,200,,30.36,8,+0.02,30.39,,,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-10 22:51,FM-15,OVC:08 140,10.00,,33,0.6,31,-0.5,28,-2.2,82,7,200,,30.34,,,30.36,0.00,30.36,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-10 23:51,FM-15,OVC:08 140,10.00,,34,1.1,32,0.1,29,-1.7,82,8,200,,30.33,,,30.35,0.00,30.35,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-10 23:59,SOD,,,,,,,,,,,,,,,,,,,,34,17,26,-8.1,57,12,22,39,0,0654,1725,,0.00,0.0,5,30.38,30.41,5.8,20,310,15,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 00:51,FM-15,OVC:08 160,10.00,,36,2.2,33,0.7,29,-1.7,76,9,180,,30.31,8,,30.33,0.00,30.33,,,,,,,,,,0654,1725,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 01:00,FM-12,,9.94,,36,2.2,33,0.7,29,-1.7,76,9,180,,30.30,8,+0.05,30.33,,,36,17,26,-8.3,,,,39,0,0654,1725,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 01:51,FM-15,OVC:08 140,10.00,,36,2.2,32,0.2,26,-3.3,67,9,190,,30.30,,,30.32,0.00,30.32,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 02:51,FM-15,OVC:08 130,10.00,,37,2.8,34,1.1,29,-1.7,73,6,160,,30.25,,,30.27,0.00,30.27,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 03:51,FM-15,OVC:08 120,10.00,,38,3.3,36,2.0,32,0.0,79,9,150,,30.22,8,,30.24,0.00,30.24,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 04:00,FM-12,,9.94,,38,3.3,36,2.0,32,0.0,79,9,150,,30.21,8,+0.09,30.24,,,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 04:51,FM-15,OVC:08 55,10.00,,38,3.3,36,2.2,33,0.6,83,5,150,,30.20,,,30.22,T,30.22,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 05:51,FM-15,OVC:08 44,10.00,-RA:02 |RA:61 |RA:61,38,3.3,37,2.6,35,1.7,89,6,140,,30.16,,,30.18,T,30.18,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 06:23,FM-16,FEW:02 22 BKN:07 27 OVC:08 36,5.00,RA:02 BR:1 |RA:62 |RA:63,39,4.0,38,3.2,36,2.0,87,11,170,,30.14,,,,0.03,30.16,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 06:51,FM-15,FEW:02 16 OVC:08 25,5.00,-RA:02 BR:1 |RA:61 |RA:61,39,3.9,38,3.2,36,2.2,89,10,170,,30.12,8,,30.14,0.08s,30.14,,,,,,,,,,0654,1725,,0.07,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 07:00,FM-12,,4.97,||RA:61,39,3.9,38,3.2,36,2.2,89,10,170,,30.11,8,+0.10,30.14,,,,,,,,,,,,0654,1725,,0.07s,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 07:51,FM-15,BKN:07 18 OVC:08 26,5.00,-RA:02 BR:1 |RA:61 |RA:61,39,3.9,38,3.4,37,2.8,93,10,130,,30.06,,,30.09,0.05,30.08,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 08:06,FM-16,OVC:08 14,5.00,-RA:02 BR:1 |RA:61 |RA:61,39,4.0,38,3.4,37,3.0,93,13,130,,30.05,,,,0.02,30.07,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 08:39,FM-16,OVC:08 10,2.50,RA:02 BR:1 |RA:62 |RA:63,41,5.0,40,4.5,39,4.0,93,15,130,,30.01,,,,0.07,30.03,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 08:49,FM-16,OVC:08 8,1.75,RA:02 BR:1 |RA:62 |RA:63,41,5.0,40,4.5,39,4.0,93,13,120,,30.01,,,,0.09,30.03,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 08:51,FM-15,OVC:08 8,1.75,RA:02 BR:1 |RA:62 |RA:63,41,5.0,40,4.5,39,3.9,93,11,130,,30.00,,,30.03,0.12,30.02,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 09:11,FM-16,BKN:07 4 OVC:08 8,1.75,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,41,5.1,39,4.0,87,10,130,,29.99,,,,0.06,30.01,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 09:49,FM-16,OVC:08 4,0.50,RA:02 BR:1 |s RA:62 s |RA:63,43,6.0,42,5.6,41,5.0,93,13,230,,29.99,,,,0.12,30.01,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 09:51,FM-15,OVC:08 4,0.50,RA:02 BR:1 |s RA:62 s |RA:63,41,5.0,41,4.8,40,4.4,96,10,240,,29.99,6,,30.01,0.11,30.01,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:00,FM-12,,0.50,||RA:63,41,5.0,41,4.8,40,4.4,96,10,240,,29.98,6,+0.13,30.01,,,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:11,FM-16,BKN:07 4 OVC:08 13,3.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,42,5.6,41,5.0,93,20,200,,29.97,,,,0.03,29.99,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:16,FM-16,BKN:07 4 OVC:08 13,2.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,43,6.1,43,6.0,100,21,200,,29.97,,,,0.04,29.99,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:20,FM-16,BKN:07 4 OVC:08 11,3.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.0,42,5.6,41,5.0,93,18,200,,29.97,,,,0.04,29.99,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:49,FM-16,SCT:04 3 BKN:07 6 OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |,43,6.0,43,6.1,43,6.0,100,22,190,,29.95,,,,,29.97,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 10:51,FM-15,SCT:04 3 BKN:07 6 OVC:08 15,3.00,-RA:02 BR:1 |RA:61 |RA:61,43,6.1,43,5.9,42,5.6,97,21,200,,29.95,,,29.97,0.07,29.97,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 11:04,FM-16,BKN:07 4 OVC:08 13,1.00,-DZ:01 BR:1 |DZ:51 |DZ:51,43,6.0,43,6.1,43,6.0,100,18,200,,29.95,,,,0.01,29.97,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 11:25,FM-16,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,43,6.0,42,5.6,41,5.0,93,9,220,,29.93,,,,0.01,29.95,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 11:51,FM-15,VV:09 2,0.00,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:45 DZ:51,40,4.4,40,4.4,40,4.4,100,10,210,,29.91,,,29.93,T,29.93,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 11:57,FM-16,VV:09 2,0.00,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:45 DZ:51,39,4.0,39,3.9,39,4.0,100,8,210,,29.91,,,,T,29.93,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 12:49,FM-16,BKN:07 2 OVC:08 7,0.00,-DZ:01 FG:2 |FG:30 s DZ:51 s |,43,6.0,43,6.1,43,6.0,100,6,280,,29.86,,,,,29.88,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 12:51,FM-15,BKN:07 2 OVC:08 7,0.00,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,42,5.6,42,5.6,42,5.6,100,6,270,,29.86,8,,29.88,0.01,29.88,,,,,,,,,,0654,1725,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 13:00,FM-12,,0.06,||DZ:51,42,5.6,42,5.6,42,5.6,100,6,270,,29.85,8,+0.13,29.88,,,,26,,,,,,,,0654,1725,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 13:28,FM-16,BKN:07 4 OVC:08 15,0.50,-DZ:01 FG:2 |FG:30 DZ:51 |FG:44 DZ:51,43,6.0,43,6.1,43,6.0,100,3,220,,29.81,,,,T,29.83,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 13:48,FM-16,BKN:07 6 OVC:08 11,0.50,-DZ:01 FG:2 |FG:30 DZ:51 |FG:44 DZ:51,41,5.0,40,4.5,39,4.0,93,5,220,,29.81,,,,T,29.83,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 13:51,FM-15,BKN:07 6 OVC:08 11,0.75,-DZ:01 BR:1 |DZ:51 |DZ:51,41,5.0,41,4.8,40,4.4,96,5,210,,29.81,,,29.83,T,29.83,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 14:01,FM-16,BKN:07 6 OVC:08 11,0.75,-DZ:01 BR:1 |DZ:51 |DZ:51,43,6.0,43,6.1,43,6.0,100,3,220,,29.80,,,,T,29.82,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 14:13,FM-16,BKN:07 6 OVC:08 11,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,41,5.0,41,5.0,100,5,200,,29.80,,,,0.01,29.82,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 14:22,FM-16,BKN:07 6 OVC:08 11,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,40,4.5,39,4.0,93,3,220,,29.80,,,,0.01,29.82,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 14:38,FM-16,OVC:08 4,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,40,4.5,39,4.0,93,3,210,,29.79,,,,0.01,29.81,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 14:51,FM-15,OVC:08 4,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,41,5.0,41,5.0,100,3,210,,29.79,,,29.81,0.01,29.81,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 15:29,FM-16,OVC:08 4,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,43,6.0,41,5.1,39,4.0,87,5,130,,29.76,,,,T,29.78,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 15:51,FM-15,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,41,4.8,40,4.4,96,3,130,,29.74,6,,29.76,T,29.76,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 16:00,FM-12,,0.12,||DZ:51,41,5.0,41,4.8,40,4.4,96,3,130,,29.73,6,+0.12,29.76,,,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 16:51,FM-15,VV:09 2,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:45 DZ:51,42,5.6,42,5.3,41,5.0,96,0,000,,29.71,,,29.73,T,29.73,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 17:05,FM-16,VV:09 2,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:45 DZ:51,43,6.0,41,5.1,39,4.0,87,0,000,,29.71,,,,T,29.73,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 17:16,FM-16,VV:09 2,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:45 DZ:51,43,6.0,42,5.6,41,5.0,93,0,000,,29.71,,,,T,29.73,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 17:51,FM-15,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,41,4.8,40,4.4,96,0,000,,29.70,,,29.72,T,29.72,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 18:32,FM-16,OVC:08 3,0.12,-DZ:01 BR:1 |DZ:51 |DZ:51,43,6.0,41,5.1,39,4.0,87,3,080,,29.68,,,,0.01,29.70,,,,,,,,,,0654,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 18:51,FM-15,OVC:08 3,0.12,-DZ:01 BR:1 |DZ:51 |DZ:51,42,5.6,42,5.3,41,5.0,96,3,080,,29.68,6,,29.70,0.01,29.70,,,,,,,,,,0654,1725,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 19:00,FM-12,,0.12,||DZ:51,42,5.6,42,5.3,41,5.0,96,3,080,,29.67,6,+0.06,29.70,,,,,,,,,,,,0653,1726,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 19:24,FM-16,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,43,6.0,43,6.1,43,6.0,100,0,000,,29.67,,,,T,29.69,,,,,,,,,,0653,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 19:49,FM-16,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |,41,5.0,41,5.0,41,5.0,100,0,000,,29.67,,,,,29.69,,,,,,,,,,0653,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-02-11 19:51,FM-15,OVC:08 3,0.12,-DZ:01 FG:2 |FG:30 s DZ:51 s |FG:44 DZ:51,41,5.0,41,5.0,41,5.0,100,3,030,,29.67,,,29.69,T,29.69,,,,,,,,,,0653,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
